"YOB","GenderMale","Income","HouseholdStatusDomestic Partners (w/kids)","HouseholdStatusMarried (no kids)","HouseholdStatusMarried (w/kids)","HouseholdStatusSingle (no kids)","HouseholdStatusSingle (w/kids)","EducationLevelBachelor's Degree","EducationLevelCurrent K-12","EducationLevelCurrent Undergraduate","EducationLevelDoctoral Degree","EducationLevelHigh School Diploma","EducationLevelMaster's Degree","Q124742Yes","Q124122Yes","Q123464Yes","Q123621Yes","Q122769Yes","Q122770Yes","Q122771Public","Q122120Yes","Q121699Yes","Q121700Yes","Q120978Yes","Q121011Yes","Q120379Yes","Q120650Yes","Q120472Science","Q120194Try first","Q120012Yes","Q120014Yes","Q119334Yes","Q119851Yes","Q119650Receiving","Q118892Yes","Q118117Yes","Q118232Pragmatist","Q118233Yes","Q118237Yes","Q117186Hot headed","Q117193Standard hours","Q116797Yes","Q116881Right","Q116953Yes","Q116601Yes","Q116441Yes","Q116448Yes","Q116197P.M.","Q115602Yes","Q115777Start","Q115610Yes","Q115611Yes","Q115899Me","Q115390Yes","Q114961Yes","Q114748Yes","Q115195Yes","Q114517Yes","Q114386TMI","Q113992Yes","Q114152Yes","Q113583Tunes","Q113584Technology","Q113181Yes","Q112478Yes","Q112512Yes","Q112270Yes","Q111848Yes","Q111580Supportive","Q111220Yes","Q110740PC","Q109367Yes","Q108950Risk-friendly","Q109244Yes","Q108855Yes!","Q108617Yes","Q108856Space","Q108754Yes","Q108342Online","Q108343Yes","Q107869Yes","Q107491Yes","Q106993Yes","Q106997Yay people!","Q106272Yes","Q106388Yes","Q106389Yes","Q106042Yes","Q105840Yes","Q105655Yes","Q104996Yes","Q103293Yes","Q102906Yes","Q102674Yes","Q102687Yes","Q102289Yes","Q102089Rent","Q101162Pessimist","Q101163Mom","Q101596Yes","Q100689Yes","Q100680Yes","Q100562Yes","Q99982Nope","Q100010Yes","Q99716Yes","Q99581Yes","Q99480Yes","Q98869Yes","Q98578Yes","Q98059Yes","Q98078Yes","Q98197Yes","Q96024Yes","USER_ID"
-0.344013083500622,-1.25184803340886,-0.823323498902633,-0.112077963058278,-0.373216641799032,-0.647511541922049,1.00839705775754,-0.200038110130332,-0.596335640620214,-0.449535443729588,-0.432958357462862,-0.208632556891826,-0.412569380597219,2.47740497453583,-0.788144071485041,0.86173100511872,-0.286535123149996,1.00658524580976,-0.805638191828888,-1.15769044387524,0.475036014888562,-0.611863188377303,0.615194607285926,2.32819740344495,0.869677535171181,-1.11978985398351,1.04912866026891,0.313250875964378,0.682103703824708,-0.847868812922885,1.02892015083295,0.807460255257333,0.989357119853818,-0.851634112457649,-0.589411071635575,0.78455066275203,-0.849122658003399,-1.085361611487,-0.629096298741275,1.04912866026891,-0.751408187232633,-1.18139705287556,1.36823998268541,-0.649749727728445,0.740313454460412,0.474467319992154,-0.724087446922156,1.0571038150129,-1.42367613896217,0.531476854294645,-1.18402182646426,0.480146355856683,-0.745560013840045,0.904304854930442,-1.22803638936916,0.990069090432422,-1.13542399389908,0.742060570023898,1.48485378902481,1.16881875009824,-0.648630456537679,-0.661244027994534,0.689188569827344,-0.99829312303542,1.1831460390465,0.791445713172639,-2.08232378322107,1.0857546727289,0.796261456354536,0.732182645234539,-0.626034742139719,-1.18270846929465,0.805941704363859,-0.705708616469226,1.60491199906329,0.855726037460023,-0.403575590791177,-1.50626867280058,1.41104043964739,-0.693733857092151,1.26568480179792,0.952657056341579,0.397833995437801,0.479295600993159,1.07870475491968,-1.49046999202315,-0.621028951085361,1.02338064930653,-0.941384218643248,1.08693485169571,0.898079949143034,0.955063773469113,-0.92218729540117,1.28366618378446,1.42078781715779,-1.00658524580976,-0.670808658730627,1.42890003713138,-0.801395873781117,-0.902335407460756,-0.725530483178618,-1.19105945485128,0.790244258413921,0.482129990063678,-0.960585641868177,0.536204116946092,2.74368132000345,-0.4098801165354,0.553688361098833,0.548420111861646,-0.764051203334935,0.357407549392065,-0.88411544413047,-0.825507088152708,0.819669149530911,2
-0.213402258256752,0.798675357986327,-0.347625097128306,-0.112077963058278,-0.373216641799032,1.54409630021338,-0.991494539314387,-0.200038110130332,-0.596335640620214,-0.449535443729588,2.30927561275465,-0.208632556891826,-0.412569380597219,-0.403575590791177,-0.788144071485041,0.86173100511872,-0.286535123149996,-0.993279188612562,1.24102877242897,0.863633436310067,0.475036014888562,-0.611863188377303,0.615194607285926,-0.429439606258429,-1.14964470828892,0.892864114343027,1.04912866026891,0.313250875964378,0.682103703824708,-0.847868812922885,-0.971717946643287,0.807460255257333,0.989357119853818,-0.851634112457649,-0.589411071635575,0.78455066275203,-0.849122658003399,-1.085361611487,-0.629096298741275,-0.953000536627249,1.3305952652839,0.846303259174129,-0.730734512132128,-0.649749727728445,0.740313454460412,0.474467319992154,-0.724087446922156,-0.945810772819034,0.702280630309747,0.531476854294645,0.844427149804301,-2.08232378322107,1.34103245569417,0.904304854930442,0.814161685176859,-1.00984889427324,0.880569885434503,-1.34735655904086,1.48485378902481,-0.855410794995598,1.54143266963478,-0.661244027994534,0.689188569827344,-0.99829312303542,-0.845052210995911,0.791445713172639,0.480146355856683,-0.920852750017997,0.796261456354536,0.732182645234539,-0.626034742139719,0.845364857176997,0.805941704363859,-0.705708616469226,-0.622975077020324,0.855726037460023,-0.403575590791177,0.663772801148649,-0.708569469828337,-0.693733857092151,1.26568480179792,0.952657056341579,0.397833995437801,0.479295600993159,-0.926871019773845,0.670808658730627,-0.621028951085361,-0.976977800884549,1.06207450308469,-0.919852900721233,0.898079949143034,-1.04686221381386,-0.92218729540117,1.28366618378446,-0.703708297715689,-1.00658524580976,1.49046999202315,1.42890003713138,1.24759835798752,-0.902335407460756,-0.725530483178618,0.839437672195919,-1.26520397406494,0.482129990063678,1.04084438976499,0.536204116946092,-0.364408274728509,-0.4098801165354,0.553688361098833,0.548420111861646,-0.764051203334935,0.357407549392065,1.1308706152177,-0.825507088152708,0.819669149530911,3
-0.99706720971997,0.798675357986327,0.128073304646021,-0.112077963058278,-0.373216641799032,-0.647511541922049,1.00839705775754,-0.200038110130332,-0.596335640620214,2.22411867667708,-0.432958357462862,-0.208632556891826,-0.412569380597219,-0.403575590791177,-0.788144071485041,0.86173100511872,-0.286535123149996,-0.993279188612562,-0.805638191828888,0.863633436310067,-2.10472499955997,-0.611863188377303,-1.62520959121901,-0.429439606258429,-1.14964470828892,0.892864114343027,-0.953000536627249,0.313250875964378,0.682103703824708,1.17921565339877,-0.971717946643287,0.807460255257333,-1.01057561133742,1.17400202927759,-0.589411071635575,0.78455066275203,1.17747438111974,0.921186234749441,-0.629096298741275,-0.953000536627249,1.3305952652839,0.846303259174129,1.36823998268541,-0.649749727728445,0.740313454460412,0.474467319992154,-0.724087446922156,1.0571038150129,0.702280630309747,0.531476854294645,-1.18402182646426,0.480146355856683,-0.745560013840045,0.904304854930442,0.814161685176859,-1.00984889427324,0.880569885434503,0.742060570023898,-0.673345876622596,1.16881875009824,-0.648630456537679,-0.661244027994534,0.689188569827344,1.00152966414036,1.1831460390465,-1.26328333022281,0.480146355856683,-0.920852750017997,-1.25564306578985,0.732182645234539,1.59706819594392,-1.18270846929465,-1.24056140886327,-0.705708616469226,-0.622975077020324,0.855726037460023,-0.403575590791177,-1.50626867280058,1.41104043964739,-0.693733857092151,-0.789944048318384,-1.0495069233695,0.397833995437801,0.479295600993159,1.07870475491968,0.670808658730627,-0.621028951085361,1.02338064930653,-0.941384218643248,-0.919852900721233,0.898079949143034,0.955063773469113,-0.92218729540117,-0.778878643729373,-0.703708297715689,-1.00658524580976,1.49046999202315,-0.699713171142824,-0.801395873781117,1.10803606725449,-0.725530483178618,-1.19105945485128,0.790244258413921,0.482129990063678,1.04084438976499,-1.86462607173122,-0.364408274728509,-0.4098801165354,0.553688361098833,0.548420111861646,-0.764051203334935,0.357407549392065,-0.88411544413047,1.21115880236069,0.819669149530911,6
-0.0174860203909481,-1.25184803340886,-0.347625097128306,-0.112077963058278,-0.373216641799032,-0.647511541922049,1.00839705775754,-0.200038110130332,-0.596335640620214,-0.449535443729588,-0.432958357462862,-0.208632556891826,-0.412569380597219,2.47740497453583,1.26857539427203,0.86173100511872,-0.286535123149996,1.00658524580976,1.24102877242897,0.863633436310067,0.475036014888562,-0.611863188377303,0.615194607285926,-0.429439606258429,0.869677535171181,-1.11978985398351,1.04912866026891,0.313250875964378,0.682103703824708,1.17921565339877,1.02892015083295,-1.23822834587525,-1.01057561133742,1.17400202927759,-0.589411071635575,0.78455066275203,1.17747438111974,-1.085361611487,-0.629096298741275,-0.953000536627249,-0.751408187232633,0.846303259174129,-0.730734512132128,-0.649749727728445,0.740313454460412,-2.10724771569901,-0.724087446922156,1.0571038150129,-1.42367613896217,0.531476854294645,0.844427149804301,0.480146355856683,-0.745560013840045,0.904304854930442,0.814161685176859,-1.00984889427324,0.880569885434503,0.742060570023898,1.48485378902481,1.16881875009824,-0.648630456537679,1.51202904510098,-1.45072077512512,-0.99829312303542,-0.845052210995911,-1.26328333022281,0.480146355856683,-0.920852750017997,0.796261456354536,0.732182645234539,-0.626034742139719,0.845364857176997,-1.24056140886327,-0.705708616469226,1.60491199906329,0.855726037460023,-0.403575590791177,0.663772801148649,-0.708569469828337,1.44121577173433,-0.789944048318384,-1.0495069233695,0.397833995437801,0.479295600993159,1.07870475491968,-1.49046999202315,-0.621028951085361,-0.976977800884549,-0.941384218643248,-0.919852900721233,0.898079949143034,0.955063773469113,-0.92218729540117,-0.778878643729373,-0.703708297715689,-1.00658524580976,-0.670808658730627,-0.699713171142824,-0.801395873781117,-0.902335407460756,-0.725530483178618,-1.19105945485128,0.790244258413921,0.482129990063678,1.04084438976499,0.536204116946092,-0.364408274728509,-0.4098801165354,-1.80574533703957,0.548420111861646,-0.764051203334935,0.357407549392065,-0.88411544413047,-0.825507088152708,0.819669149530911,7
-0.0174860203909481,-1.25184803340886,0.128073304646021,-0.112077963058278,2.67892710091335,-0.647511541922049,-0.991494539314387,-0.200038110130332,-0.596335640620214,-0.449535443729588,2.30927561275465,-0.208632556891826,-0.412569380597219,-0.403575590791177,-0.788144071485041,0.86173100511872,-0.286535123149996,1.00658524580976,-0.805638191828888,-1.15769044387524,0.475036014888562,1.63405838955417,0.615194607285926,-0.429439606258429,0.869677535171181,0.892864114343027,-0.953000536627249,0.313250875964378,-1.46578910306612,1.17921565339877,1.02892015083295,0.807460255257333,0.989357119853818,1.17400202927759,-0.589411071635575,-1.27438573911868,-0.849122658003399,-1.085361611487,-0.629096298741275,1.04912866026891,1.3305952652839,0.846303259174129,1.36823998268541,-0.649749727728445,0.740313454460412,0.474467319992154,1.3808003169744,-0.945810772819034,0.702280630309747,0.531476854294645,-1.18402182646426,-2.08232378322107,-0.745560013840045,0.904304854930442,-1.22803638936916,-1.00984889427324,-1.13542399389908,0.742060570023898,-0.673345876622596,1.16881875009824,-0.648630456537679,-0.661244027994534,0.689188569827344,1.00152966414036,-0.845052210995911,0.791445713172639,0.480146355856683,-0.920852750017997,0.796261456354536,0.732182645234539,1.59706819594392,-1.18270846929465,0.805941704363859,-0.705708616469226,-0.622975077020324,0.855726037460023,-0.403575590791177,0.663772801148649,-0.708569469828337,-0.693733857092151,-0.789944048318384,-1.0495069233695,0.397833995437801,-2.08601993040526,-0.926871019773845,-1.49046999202315,-0.621028951085361,-0.976977800884549,1.06207450308469,1.08693485169571,0.898079949143034,0.955063773469113,1.08418342045404,-0.778878643729373,1.42078781715779,-1.00658524580976,-0.670808658730627,-0.699713171142824,1.24759835798752,1.10803606725449,-0.725530483178618,0.839437672195919,0.790244258413921,0.482129990063678,1.04084438976499,0.536204116946092,-0.364408274728509,-0.4098801165354,0.553688361098833,-1.8230917404421,-0.764051203334935,0.357407549392065,-0.88411544413047,-0.825507088152708,-1.21978505205361,14
0.439651867962595,0.798675357986327,1.6978780305013,-0.112077963058278,2.67892710091335,-0.647511541922049,-0.991494539314387,-0.200038110130332,-0.596335640620214,-0.449535443729588,-0.432958357462862,-0.208632556891826,-0.412569380597219,2.47740497453583,-0.788144071485041,0.86173100511872,-0.286535123149996,1.00658524580976,-0.805638191828888,-1.15769044387524,0.475036014888562,-0.611863188377303,0.615194607285926,-0.429439606258429,0.869677535171181,0.892864114343027,1.04912866026891,0.313250875964378,0.682103703824708,1.17921565339877,1.02892015083295,0.807460255257333,-1.01057561133742,-0.851634112457649,-0.589411071635575,-1.27438573911868,1.17747438111974,0.921186234749441,1.58929591260954,-0.953000536627249,1.3305952652839,-1.18139705287556,1.36823998268541,1.53877736851497,0.740313454460412,0.474467319992154,1.3808003169744,1.0571038150129,0.702280630309747,0.531476854294645,-1.18402182646426,0.480146355856683,1.34103245569417,-1.10562292215516,-1.22803638936916,0.990069090432422,-1.13542399389908,0.742060570023898,-0.673345876622596,1.16881875009824,1.54143266963478,-0.661244027994534,-1.45072077512512,1.00152966414036,-0.845052210995911,0.791445713172639,0.480146355856683,-0.920852750017997,0.796261456354536,-1.36553383603763,-0.626034742139719,0.845364857176997,0.805941704363859,-0.705708616469226,-0.622975077020324,-1.16838816684248,-0.403575590791177,0.663772801148649,-0.708569469828337,-0.693733857092151,1.26568480179792,-1.0495069233695,0.397833995437801,0.479295600993159,-0.926871019773845,0.670808658730627,-0.621028951085361,1.02338064930653,1.06207450308469,-0.919852900721233,-1.11328638077417,-1.04686221381386,1.08418342045404,1.28366618378446,1.42078781715779,0.993279188612563,-0.670808658730627,-0.699713171142824,1.24759835798752,1.10803606725449,-0.725530483178618,0.839437672195919,0.790244258413921,0.482129990063678,1.04084438976499,0.536204116946092,-0.364408274728509,-0.4098801165354,0.553688361098833,-1.8230917404421,-0.764051203334935,0.357407549392065,-0.88411544413047,-0.825507088152708,0.819669149530911,28
0.766178931072269,-1.25184803340886,-0.347625097128306,-0.112077963058278,-0.373216641799032,-0.647511541922049,1.00839705775754,-0.200038110130332,1.67660644127767,-0.449535443729588,-0.432958357462862,-0.208632556891826,-0.412569380597219,-0.403575590791177,1.26857539427203,0.86173100511872,-0.286535123149996,1.00658524580976,1.24102877242897,0.863633436310067,0.475036014888562,1.63405838955417,0.615194607285926,-0.429439606258429,0.869677535171181,0.892864114343027,-0.953000536627249,-3.19175540419237,-1.46578910306612,-0.847868812922885,-0.971717946643287,-1.23822834587525,0.989357119853818,1.17400202927759,1.69630369082288,-1.27438573911868,1.17747438111974,-1.085361611487,1.58929591260954,1.04912866026891,-0.751408187232633,0.846303259174129,1.36823998268541,-0.649749727728445,0.740313454460412,0.474467319992154,1.3808003169744,1.0571038150129,0.702280630309747,-1.88121113487476,0.844427149804301,0.480146355856683,1.34103245569417,0.904304854930442,0.814161685176859,0.990069090432422,-1.13542399389908,0.742060570023898,-0.673345876622596,1.16881875009824,1.54143266963478,1.51202904510098,-1.45072077512512,1.00152966414036,1.1831460390465,0.791445713172639,0.480146355856683,-0.920852750017997,0.796261456354536,-1.36553383603763,1.59706819594392,0.845364857176997,0.805941704363859,-0.705708616469226,1.60491199906329,-1.16838816684248,2.47740497453583,0.663772801148649,-0.708569469828337,-0.693733857092151,1.26568480179792,0.952657056341579,0.397833995437801,0.479295600993159,1.07870475491968,0.670808658730627,-0.621028951085361,-0.976977800884549,1.06207450308469,1.08693485169571,-1.11328638077417,0.955063773469113,-0.92218729540117,1.28366618378446,1.42078781715779,0.993279188612563,-0.670808658730627,1.42890003713138,1.24759835798752,1.10803606725449,1.37805398864427,0.839437672195919,0.790244258413921,0.482129990063678,1.04084438976499,0.536204116946092,2.74368132000345,-0.4098801165354,0.553688361098833,0.548420111861646,1.3085774511751,0.357407549392065,-0.88411544413047,1.21115880236069,-1.21978505205361,29
1.22331681942581,0.798675357986327,1.6978780305013,-0.112077963058278,-0.373216641799032,-0.647511541922049,-0.991494539314387,-0.200038110130332,-0.596335640620214,-0.449535443729588,-0.432958357462862,-0.208632556891826,2.42339888331024,-0.403575590791177,-0.788144071485041,0.86173100511872,-0.286535123149996,1.00658524580976,-0.805638191828888,0.863633436310067,0.475036014888562,-0.611863188377303,0.615194607285926,-0.429439606258429,-1.14964470828892,-1.11978985398351,-0.953000536627249,0.313250875964378,0.682103703824708,-0.847868812922885,-0.971717946643287,0.807460255257333,-1.01057561133742,-0.851634112457649,1.69630369082288,0.78455066275203,-0.849122658003399,-1.085361611487,-0.629096298741275,-0.953000536627249,-0.751408187232633,-1.18139705287556,1.36823998268541,-0.649749727728445,-1.3505362764966,0.474467319992154,1.3808003169744,-0.945810772819034,0.702280630309747,0.531476854294645,0.844427149804301,0.480146355856683,1.34103245569417,0.904304854930442,-1.22803638936916,0.990069090432422,0.880569885434503,0.742060570023898,1.48485378902481,1.16881875009824,1.54143266963478,-0.661244027994534,0.689188569827344,1.00152966414036,-0.845052210995911,0.791445713172639,0.480146355856683,1.0857546727289,-1.25564306578985,0.732182645234539,-0.626034742139719,-1.18270846929465,-1.24056140886327,-0.705708616469226,-0.622975077020324,-1.16838816684248,-0.403575590791177,0.663772801148649,-0.708569469828337,-0.693733857092151,-0.789944048318384,0.952657056341579,0.397833995437801,0.479295600993159,1.07870475491968,0.670808658730627,-0.621028951085361,-0.976977800884549,1.06207450308469,1.08693485169571,0.898079949143034,-1.04686221381386,-0.92218729540117,1.28366618378446,-0.703708297715689,-1.00658524580976,-0.670808658730627,-0.699713171142824,-0.801395873781117,-0.902335407460756,-0.725530483178618,-1.19105945485128,-1.26520397406494,0.482129990063678,1.04084438976499,0.536204116946092,-0.364408274728509,-0.4098801165354,0.553688361098833,0.548420111861646,-0.764051203334935,0.357407549392065,-0.88411544413047,-0.825507088152708,-1.21978505205361,37
-0.605234733988361,-1.25184803340886,-1.30853586871245,-0.112077963058278,-0.373216641799032,-0.647511541922049,1.00839705775754,-0.200038110130332,-0.596335640620214,-0.449535443729588,-0.432958357462862,-0.208632556891826,2.42339888331024,-0.403575590791177,-0.788144071485041,0.86173100511872,-0.286535123149996,1.00658524580976,-0.805638191828888,0.863633436310067,0.475036014888562,-0.611863188377303,0.615194607285926,-0.429439606258429,-1.14964470828892,0.892864114343027,1.04912866026891,-3.19175540419237,-1.46578910306612,-0.847868812922885,1.02892015083295,0.807460255257333,-1.01057561133742,1.17400202927759,1.69630369082288,-1.27438573911868,-0.849122658003399,-1.085361611487,-0.629096298741275,-0.953000536627249,-0.751408187232633,0.846303259174129,-0.730734512132128,-0.649749727728445,-1.3505362764966,0.474467319992154,-0.724087446922156,-0.945810772819034,-1.42367613896217,0.531476854294645,0.844427149804301,0.480146355856683,-0.745560013840045,-1.10562292215516,-1.22803638936916,0.990069090432422,0.880569885434503,0.742060570023898,-0.673345876622596,1.16881875009824,-0.648630456537679,1.51202904510098,0.689188569827344,1.00152966414036,-0.845052210995911,-1.26328333022281,-2.08232378322107,-0.920852750017997,-1.25564306578985,-1.36553383603763,-0.626034742139719,0.845364857176997,0.805941704363859,-0.705708616469226,1.60491199906329,0.855726037460023,-0.403575590791177,-1.50626867280058,-0.708569469828337,-0.693733857092151,-0.789944048318384,0.952657056341579,0.397833995437801,0.479295600993159,1.07870475491968,-1.49046999202315,-0.621028951085361,-0.976977800884549,1.06207450308469,-0.919852900721233,0.898079949143034,-1.04686221381386,-0.92218729540117,-0.778878643729373,-0.703708297715689,0.993279188612563,-0.670808658730627,1.42890003713138,-0.801395873781117,1.10803606725449,-0.725530483178618,-1.19105945485128,0.790244258413921,0.482129990063678,1.04084438976499,-1.86462607173122,2.74368132000345,2.4392990435313,0.553688361098833,0.548420111861646,1.3085774511751,0.357407549392065,-0.88411544413047,-0.825507088152708,-1.21978505205361,44
0.309041042718726,0.798675357986327,0.128073304646021,-0.112077963058278,-0.373216641799032,1.54409630021338,-0.991494539314387,-0.200038110130332,1.67660644127767,-0.449535443729588,-0.432958357462862,-0.208632556891826,-0.412569380597219,-0.403575590791177,-0.788144071485041,-1.16024626047841,-0.286535123149996,1.00658524580976,1.24102877242897,-1.15769044387524,0.475036014888562,-0.611863188377303,0.615194607285926,-0.429439606258429,0.869677535171181,0.892864114343027,-0.953000536627249,0.313250875964378,-1.46578910306612,1.17921565339877,1.02892015083295,-1.23822834587525,-1.01057561133742,1.17400202927759,-0.589411071635575,0.78455066275203,-0.849122658003399,-1.085361611487,-0.629096298741275,1.04912866026891,1.3305952652839,0.846303259174129,-0.730734512132128,-0.649749727728445,-1.3505362764966,0.474467319992154,1.3808003169744,1.0571038150129,0.702280630309747,-1.88121113487476,-1.18402182646426,0.480146355856683,-0.745560013840045,0.904304854930442,0.814161685176859,0.990069090432422,-1.13542399389908,-1.34735655904086,-0.673345876622596,1.16881875009824,-0.648630456537679,-0.661244027994534,-1.45072077512512,1.00152966414036,-0.845052210995911,0.791445713172639,0.480146355856683,-0.920852750017997,-1.25564306578985,0.732182645234539,-0.626034742139719,0.845364857176997,0.805941704363859,1.41676061889333,-0.622975077020324,-1.16838816684248,-0.403575590791177,0.663772801148649,-0.708569469828337,-0.693733857092151,1.26568480179792,0.952657056341579,0.397833995437801,0.479295600993159,-0.926871019773845,0.670808658730627,-0.621028951085361,-0.976977800884549,1.06207450308469,-0.919852900721233,0.898079949143034,-1.04686221381386,-0.92218729540117,-0.778878643729373,1.42078781715779,-1.00658524580976,-0.670808658730627,-0.699713171142824,1.24759835798752,1.10803606725449,-0.725530483178618,0.839437672195919,-1.26520397406494,0.482129990063678,1.04084438976499,0.536204116946092,-0.364408274728509,2.4392990435313,-1.80574533703957,0.548420111861646,-0.764051203334935,0.357407549392065,1.1308706152177,-0.825507088152708,-1.21978505205361,56
